"Typ","Datum","Anzahl","Stand","Meta","Type","Content"
"Aktive Fälle","04.11.2020","524","2020-11-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.11.2020","528","2020-11-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.11.2020","498","2020-11-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.11.2020","470","2020-11-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.11.2020","476","2020-11-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.11.2020","478","2020-11-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.11.2020","476","2020-11-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.11.2020","452","2020-11-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.11.2020","445","2020-11-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.11.2020","431","2020-11-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.11.2020","430","2020-11-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.11.2020","418","2020-11-16 08:00:00",NA,NA,NA
"Aktive Fälle","16.11.2020","441","2020-11-17 08:00:00",NA,NA,NA
"Aktive Fälle","17.11.2020","460","2020-11-18 08:00:00",NA,NA,NA
"Aktive Fälle","18.11.2020","472","2020-11-19 08:00:00",NA,NA,NA
"Aktive Fälle","19.11.2020","461","2020-11-20 08:00:00",NA,NA,NA
"Aktive Fälle","20.11.2020","435","2020-11-21 08:00:00",NA,NA,NA
"Aktive Fälle","21.11.2020","422","2020-11-22 08:00:00",NA,NA,NA
"Aktive Fälle","22.11.2020","423","2020-11-23 08:00:00",NA,NA,NA
"Aktive Fälle","23.11.2020","432","2020-11-24 08:00:00",NA,NA,NA
"Aktive Fälle","24.11.2020","432","2020-11-25 08:00:00",NA,NA,NA
"Aktive Fälle","25.11.2020","419","2020-11-26 08:00:00",NA,NA,NA
"Aktive Fälle","26.11.2020","397","2020-11-27 08:00:00",NA,NA,NA
"Aktive Fälle","27.11.2020","397","2020-11-28 08:00:00",NA,NA,NA
"Aktive Fälle","28.11.2020","388","2020-11-29 08:00:00",NA,NA,NA
"Aktive Fälle","29.11.2020","380","2020-11-30 08:00:00",NA,NA,NA
"Aktive Fälle","30.11.2020","343","2020-12-01 08:00:00",NA,NA,NA
"Aktive Fälle","01.12.2020","347","2020-12-02 08:00:00",NA,NA,NA
"Aktive Fälle","02.12.2020","352","2020-12-03 08:00:00",NA,NA,NA
"Aktive Fälle","03.12.2020","359","2020-12-04 08:00:00",NA,NA,NA
"Aktive Fälle","04.12.2020","384","2020-12-05 08:00:00",NA,NA,NA
"Aktive Fälle","05.12.2020","384","2020-12-06 08:00:00",NA,NA,NA
"Aktive Fälle","06.12.2020","367","2020-12-07 08:00:00",NA,NA,NA
"Aktive Fälle","07.12.2020","350","2020-12-08 08:00:00",NA,NA,NA
"Aktive Fälle","08.12.2020","353","2020-12-09 08:00:00",NA,NA,NA
"Aktive Fälle","09.12.2020","348","2020-12-10 08:00:00",NA,NA,NA
"Aktive Fälle","10.12.2020","357","2020-12-11 08:00:00",NA,NA,NA
"Aktive Fälle","11.12.2020","356","2020-12-12 08:00:00",NA,NA,NA
"Aktive Fälle","12.12.2020","304","2020-12-13 08:00:00",NA,NA,NA
"Aktive Fälle","13.12.2020","322","2020-12-14 08:00:00",NA,NA,NA
"Aktive Fälle","14.12.2020","318","2020-12-15 08:00:00",NA,NA,NA
"Aktive Fälle","15.12.2020","321","2020-12-16 08:00:00",NA,NA,NA
NA,NA,NA,NA,"1","datatypes","string,date,integer"
NA,NA,NA,NA,"1","title","Entwicklung der Fallzahlen"
NA,NA,NA,NA,"1","subtitle","Absolute Zahlen, Datenstand: 16.12.2020 08:00"
NA,NA,NA,NA,"1","description","Aufgrund der kleinen Grösse des Kantons Zug können die Veränderungen von Tag zu Tag stark schwanken. Veränderungen dürfen deshalb nicht als Trend interpretiert werden. Die Zahlen der Hospitalisierten umfasst jeweils auch Hospitalisierte in Intensivpflege und umfasst alle Hospitalisierten im Kanton Zug unabhängig vom Wohnort. Bewohner/innen des Kantons Zug in einem Spital ausserhalb des Kantons werden nicht gezählt. Die Fallzahlen und Todesfälle werden im Zeitverlauf summiert, die Hospitalisierungen und aktiven Fälle umfassen jeweils nur den aktuellen Tageswert. Die Zahl der Genesenen und der aktiven Fälle bassierte vom 10.10.2020 bis zum 29.11.2020 auf einer Schätzung anhand des üblichen Verlauf der Krankheit, davor und danach wurden die Zahlen anhand des Contact Tracings ermittelt."
NA,NA,NA,NA,"1","source","Kanton Zug, Amt für Gesundheit"
